Tibetan	Description
རྟེན་དང་བརྟེན་པ་	[E: [s: [c.e: [HP] «support and supported; residence and resident» ] ]
རྟེན་ནས་	[E: [s: [c.s: [b:L] «niśritya» ] [c.e: [HP] «depending upon; having depended on; dependent on; supported by» ] ]
རྟེན་གནས་ཀྱི་སྒྲ་	[E: [s: [c.e: [HP] «locative case [lit., term of dependence and place]» ] ]
རྟེན་པ་	[E: [s: [c.s: [b:MSA] «āśrita» ] [c.s: [b:MSA] «pratiśaraṇa» ] [c.s: [b:MSA] «pratiṣṭha» ] [c.e: [HP] «to depend; support; basis; base» ] ]
རྟེན་པའི་བྱེད་རྒྱུ་	[E: [s: [c.s: [b:MV] «dhṛti-kāraṇa» ] [c.e: [HP] «creative cause which is a basis; creative cause of a basis» ] ]
རྟེན་འབྱུང། རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་	[E: [g: [p:vb] [t: i:འབྱུང་ i:འབྱུང་ i:བྱུང་ i:བྱུང་ ]] [s: [c.s: «pratītya-samutpāda» ] [c.e: [HP] «dependent-arising» ] Syn:rten cing 'brel bar 'byung ba» ] ]
རྟེན་འབྱུང་ཆོས་	[E: [g: [p:vb] [t: i:འབྱུང་ i:འབྱུང་ i:བྱུང་ i:བྱུང་ ]] [s: [c.s: [b:MSA] «pratītya-dharmodaya» ] [c.e: [HP] «dependently arisen phenomenon» ] ]
རྟེན་འབྱུང། རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་	[E: [g: [p:vb] [t: i:འབྱུང་ i:འབྱུང་ i:བྱུང་ i:བྱུང་ ]] [s: [c.s: «pratītyasamutpāda» ] [c.e: [HP] «dependent-arising» ] ]
རྟེན་འབྲེལ་	[E: [g: [p:vb] [t: i:རྟེན་ i:ཅིང་ i:འབྲེལ་ i:བར་ i:འབྱུང་ i:བ་ ]] [s: [c.s: «pratītya-samutpāda» ] [c.e: [HP] «[depend-connect]; dependent-arising; interdependence» ] Syn:rten cing 'brel bar 'byung ba» ] ]
རྟེན་འབྲེལ་ཡན་ལག་བཅུ་གཉིས་	[E: [s: [c.s: «pratītyasamutpāda» ] [c.e: [HP] «twelve branches of dependent arising» ] [n:༿PH༾ The Sanskrit here seems wrong. Shouldn't it be something like dvadaśa-????????-pratitya etc...] ]
རྟེན་མེད་པ་	[E: [s: [c.s: [b:MSA] «niḥpratisaraṇa» ] [c.e: [HP] «baseless; without a basis; unsupported» ] ]
རྟེན་མཚུངས་ཀྱི་མིག་དབང་	[E: [s: [c.e: [HP] «eye sense power which is like a basis» ] ]
རྟོག་	[E: [g: [p:vb] [t: i:བརྟག་ i:རྟོག་ i:བརྟགས་ i:རྟགས་ ]] [s: [c.s: [b:L] «parīkṣā» ] [c.s: «kalpa» ] [c.s: [b:C] «kalpayi» ] [c.s: [b:C] «kalpayati» ] [c.s: [b:C] «parikalpati» ] [c.s: [b:C] «kalpanā» ] [c.s: [b:para √i] «: ༿MSA༾pare» ] [c.s: [b:MSA] «paraiti» ] [c.s: «prekṣate» ] [c.e: [HP] «to examine; conceptuality; thought; conceptual consciousness; imputation; impute» ] [c.e: [b:C] «reflection; mental consideration; construction; thought-construction; body of ritual rules; fashions; construct; imagine; imagines; construction; imagination» ] ]
རྟོག་གེ་	[E: [s: [c.s: [b:LCh,L,C,MSA] «tarka» ] [c.e: [HP] «logic; perverted logic; argumentation༿S༾; reasoning» ] [c.e: «reflection; consideration» ] [n:Need English for example ༿T༾] [c.e: rgyu med par ni rtog ge 'dod » ] ]
རྟོག་གེ་པ་	[E: [s: [c.s: [b:MSA,MV] «tārkika» ] [c.e: [HP] «logician; Dialecticians; Dialectician [Nihilist]; logicians» ] ]
རྟོག་གེ་བ་	[E: [s: [c.s: [b:N] «tārkika» ] [c.e: [HP] «logician༿N༾» ] ]
རྟོག་གེ་འབར་བ་	[E: [s: [c.s: «tarka-jvāla» ] [c.e: [HP] «Bhāvaviveka's Blaze of Reasoning» ] ]
རྟོག་གེའི་སྤྱོད་ཡུལ་	[E: [g: [p:vb] [t: i:སྤྱད་ i:སྤྱོད་ i:སྤྱད་ i:སྤྱོད་ ]] [s: [c.s: [b:L] «tarka-gocara» ] [c.e: [HP] «realm of argumentation༿S༾» ] ]
རྟོག་གེའི་སྤྱོད་ཡུལ་མ་ཡིན་པ་	[E: [g: [p:vb] [t: i:སྤྱད་ i:སྤྱོད་ i:སྤྱད་ i:སྤྱོད་ ]] [s: [c.s: [b:L] «atarkāvacara» ] [c.e: [HP] «does not [belong to] the realm of argumentation༿S༾» ] ]
རྟོག་གེའི་ཡུལ་མ་ཡིན་	[E: [s: [c.s: [b:MSA] «atarka-gamya» ] [c.e: [HP] «not an object of argumentation» ] ]
རྟོག་བཏགས་	[E: [g: [p:vb] [t: i:གདགས་ i:འདོགས་ i:བཏགས།བརྟགས་ i:ཐོགས་ ]] [s: [c.e: [HP] «imputed by conceptuality» ] ]
རྟོག་པ་	"[E: [s: [c.s: [b:MV,MSA] «kalpanā» ] [c.s: [b:LCh,MSA,C,MV] «kalpa» ] [c.s: [b:C] «vikalpa» ] [c.s: [b:C] «kalpana» ] [c.s: [b:C] «avakalpanatā» ] [c.s: [b:MV] «kalpayat» ] [c.s: [b:MV] «kalpayati» ] [c.s: [b:MSA,MV] «saṃkalpa» ] [c.s: [b:MV] «jalpa» ] [c.s: [b:LCh,MSA] «parīkṣā» ] [c.s: [b:MSA] «nirīkṣaṇā» ] [c.s: [b:MV] «pratyavekṣā» ] [c.s: [b:MSA] «vitarka» ] [c.s: [b:C] «avabodha» ] [c.s: [b:MSA] «mīṃāmsā» ] [c.s: [b:MSA] «so sor rtog pa = pratyavekṣaṇa» ] [c.e: [HP] «conceptual consciousness; conceptuality; imputation; investigation; conceptual thought; thought» ] [c.e: [b:C] «thinker; imagination; conceptualizer; conceptual; to examine; ideation; (false) discrimination; no-construction; consideration; reflection; construction; thought-construction; body of ritual rules; understanding; recognition; trusting confidence; consciousness» ] [c.df.b:[l:mtshan nyid]« sgra don 'dres rung du 'dzin pa'i zhen rig»] [c.df.e:«Definition: a determining knower that apprehends a sound [generality] and a meaning [generality] as suitable to be mixed»] [n:Comment: This is one of the four changeable mental factors (gzhan gyur bzhi, catvāri-anyathābhāvā); for others see: gzhan gyur. In relation to analysis (dpyod pa), investigation (rtog pa) is considered to be a more coarse type of examination. In the Guhyasamāja system of Highest Yoga Tantra as presented in Nāgārjuna's Five Stages (rim pa lnga pa, pañcakrama), conceptual consciousnesses are detailed as of eighty types, divided into three classes. The first group of thirty-three is composed of conceptual consciousnesses that involve a strong movement of """"wind"""" to their objects. They include conceptions such as fear, attachment, hunger, thirst, compassion, acquisitiveness, and jealousy. The second group of forty conceptions is composed of conceptual consciousnesses that involve a medium movement of """"wind"""" to their objects — conceptions such as joy, amazement, generosity, desiring to kiss, heroism, non-gentleness, and crookedness. The third group of seven conceptions involve a weak movement of """"wind"""" to their objects — forgetfulness, mistake as in apprehending water in a mirage, catatonia, depression, laziness, doubt, and equal desire and hatred. The three groups represent, on the ordinary level of consciousness, increasingly less dualistic perception; it is clear that in the third group the mind is strongly withdrawn. They are called """"indicative"""" because, for someone who has not experienced the three subtler levels of consciousness--mind of vivid white appearance, mind of vivid red or organge increase, and mind of black near-attainment (so called because it is near to manifesting the mind of clear light), these indicate what these consciousnesses are like.] [c.e: dngos po la yang dag par rtog pa ni » «to conceive that things are real༿MSI-396༾» ] [c.e: rtog pas btags tsam gyi chos » «phenomena that are merely imputed by thought» ] [c.e: so sor rtog pa yid la byed pa » «mental contemplation of individual investigation» ] [c.e: rtog pa la gnyis snang yod pa snang ngor don spyi snang ba » «a conceptual consciousness's having dualistic appearance refers to the fact that a meaning-generality appears in the face of its appearance factor.» ] ]"
རྟོག་པ་བཅད་ཤེས་	[E: [s: [c.s: «kalpanā-paricchinna-jñāna» ] [c.e: [HP] «conceptual subsequent cognizer» ] [l:dbye ba]« 1 mngon sum gyis drangs pa'i rtog pa bcad shes/ 2 rjes dpag gyis drangs pa'i rtog pa bcad shes/»] [c.d.e:[l:Div]«isions: (1) conceptual subsequent cognizer that is induced by direct perception; (2) conceptual subsequent cognizer that is induced by inference»] [n:one of the two types of subsequent cognizer (bcad shes); the other is direct subsequent cognizer (mngon sum bcad shes, pratyakṣa-paricchinna-jñāna)] ]
རྟོག་པ་དང་བཅས་	[E: [s: [c.s: [b:L] « savitarka» ] [c.e: [HP] «conceptual; having conceptuality; with conceptuality» ] ]
རྟོག་པ་དང་བྲལ་བ་	[E: [s: [c.s: [b:LCH] «kalpanā-apoḍha» ] [c.e: [HP] «free from conceptuality» ] ]
རྟོག་པ་མེད་པ་	[E: [s: [c.s: [b:C] «asaṃkalpanatā» ] [c.s: «nirvikalpaka» ] [c.e: [HP] «non-conceptuality; non-conceptual» ] [c.e: [b:C] «absence of representations» ] ]
རྟོག་པ་ལོག་ཤེས་	[E: [s: [c.s: «kalpanā-bhrānti-jñāna» ] [c.e: [HP] «conceptual mistaken consciousness» ] [n:one of the two types of mistaken consciousnesses (log shes, bhrānti-jñāna); the other is non-conceptual mistaken consciousness (rtog med log shes, akalpanā-bhrānti-jñāna)] ]
རྟོག་པའི་སྣང་ཡུལ་	[E: [g: [p:vb] [t: i:སྣང་ i:སྣང་ i:སྣང་ i:སྣང་ ]] [s: [c.e: [HP] «appearing object of a conceptual consciousness; appearing object for thought» ] [c.df.b:«chos des snang tsam gyi sgo nas rig par bya ba»] [c.df.e:«that phenomena which is cognized through its mere appearing ༿GD:547༾»] [n:one of the six synonyms of permanent phenomenon (rtag pa) according to B-7; for others see: rtag pa. Not to be confused with 'objects that appear to thought' (yul de rtog pa la snang ba) ༿GD:547༾] ]
རྟོག་པའི་ཞེན་གཞི་	[E: [s: [c.e: [HP] «basis of conceptual consciousness» ] ]
རྟོག་བྲལ་	[E: [s: [c.s: [b:LCH] «kalpanā-apoḍha» ] [c.e: [HP] «free from conceptuality» ] [c.df.b:[l:mtshan nyid]« sgra don 'dres rung du 'dzin pa'i zhen rig dang bral ba/»] [c.df.e:«Definition: free from being a determining knower that apprehends a sound [generality] and a meaning [generality] as suitable to be mixed»] Syn:rtog pa dang bral ba» ] ]
རྟོག་མེད་	[E: [s: [c.s: [b:LCH] «akalpita» ] [c.s: [b:MSA] «akalpa» ] [c.s: «akalpanā» ] [c.e: [HP] «non-conceptual» ] ]
རྟོག་མེད་	[E: [s: [c.s: «nirvikalpa» ] [c.s: «nirvikalpaka» ] [c.e: [HP] «non-conceptual» ] ]
རྟོག་མེད་ཀྱི་ཤེས་པ་	[E: [s: [c.s: «akalpanā-jñāna» ] [c.s: «nirvikalpakajñāna» ] [c.e: [HP] «non-conceptual consciousness» ] [c.df.b:[l:mtshan nyid]« sgra don 'dres rung du 'dzin pa'i zhen rig dang bral ba'i rig pa/»] [c.df.e:«Definition: an awareness that is free from being a determining knower that apprehends a sound [generality] and a meaning [generality] as suitable to be mixed»] ]
རྟོག་མེད་ཡིད་ཤེས་	[E: [s: [c.s: «nirvikalpaka-mano-jñāna» ] [c.e: [HP] «non-conceptual mental consciousness» ] ]
རྟོག་མེད་ལོག་ཤེས་	[E: [s: [c.e: [HP] «non-conceptual mistaken consciousness» ] [c.e: [b:GD:543] « deluded non-conceptual cognition» ] [l:dbye ba]« 1 dbang shes su gyur pa'i rtog med log shes/ 2 yid shes su gyur pa'i rtog med log shes/»] [c.d.e:[l:Div]«ision: (1) non-conceptual mistaken consciousness that is a sense consciousness; (2) non-conceptual mistaken consciousness that is a mental consciousness»] [n:one of the two types of mistaken consciousnesses (log shes, bhrānti-jñāna); the other is conceptual mistaken consciousness (rtog pa log shes, kalpanā-bhrānti-jñāna)] ]
རྟོག་ཡུལ་	[E: [s: [c.s: «kalpanā-viṣaya» ] [c.e: [HP] «object of thought» ] ]
རྟོགས་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:L] «anubudhyate» ] [c.s: [b:C] «budhyati» ] [c.s: [b:C] «budhyate» ] [c.s: [b:MV] «anubhud-» ] [c.s: [b:MSA] «adhigama» ] [c.s: [b:MSA] «bodha» ] [c.s: [b:MSA] «bodhana» ] [c.s: [b:MSA] «gati» ] [c.s: [b:MV] «avagam» ] [c.s: [b:MV] «(prati √vyadh): pratividhyati» ] [c.s: [b:MV] «(√vid): viditvā» ] [c.s: [b:C] «vindati» ] [c.s: «adigam» ] [c.e: [HP] «realize; cognize; understand» ] [c.e: [b:C] «recognizes; wakes up to; find; entrance; discovers» ] ]
རྟོགས་དཀར་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «durbodha» ] [c.e: [HP] «difficult to realize» ] [c.e: [b:C] «hard to know» ] ]
རྟོགས་པ་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:LCh,MSA,MV,C] «adhigama» ] [c.s: [b:MSA] «abhigamana» ] [c.s: [b:C] «budhyati» ] [c.s: [b:C] «buddha» ] [c.s: [b:MSA,C] «avabodha» ] [c.s: [b:C] «avabodhana» ] [c.s: [b:C] «pratibodha» ] [c.s: [b:MSA] «boddhṛ» ] [c.s: [b:MSA] «bodha» ] [c.s: [b:MSA] «vibodha» ] [c.s: [b:MV] «anubudhyana» ] [c.s: [b:MV] «anubodha» ] [c.s: [b:MV] «praveśa» ] [c.s: [b:C] «pratiparsīran» ] [c.s: [b:C,MSA] «pratividdha» ] [c.s: [b:MSA] «prativedha» ] [c.s: [b:C] «pratividhyati» ] [c.s: [b:C,MSA] «prativedha» ] [c.s: [b:C] «pratisaṃvidhyati» ] [c.s: [b:C,MSA] «samaya» ] [c.s: [b:nir √īkṣ] «: ༿MSA༾nirīkṣate» ] [c.s: [b:L] «parikṣā» ] [c.s: [b:L] «prajñā» ] [c.s: [b:MSA] «pratipatti» ] [c.s: «pratipad, adhigama» ] [c.e: [HP] «realize; cognize; understand; realization» ] [c.e: [b:C] «obtained; understood; able to make progress; penetrated to; penetrates to; penetration; time; epoch; re-union; sacrament; understanding; recognition; wake up to; reach understanding; investigation; wisdom; insight» ] ]
རྟོགས་པ་བརྗོད་པའི་སྡེ་	[E: [g: [p:vb] [t: i:བརྗོད་ i:རྗོད་ i:བརྗོད་ i:རྗོད་ ]] [s: [c.s: [b:C,L] «avadāna» ] [c.e: [HP] «narratives༿S༾» ] [c.e: [b:C] «Tale» ] ]
རྟོགས་པ་དང་ལྡན་པ་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «buddhimat (=gatimat)» ] [c.s: [b:C] «gatima» ] [c.s: [b:C] «gatimant» ] [c.s: [b:MSA] «prativedhayoga» ] [c.e: [b:C] «intelligent; clever» ] ]
རྟོགས་པ་ཟུང་འཇུག་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.e: [HP] «realizational union» ] ]
རྟོགས་པའི་ཆོས་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.e: [HP] «realizational doctrine» ] ]
རྟོགས་པའི་ཡོན་ཏན་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.e: [HP] «good qualities of realization» ] ]
རྟོགས་པར་དཀའ་བ་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «durbodhatā» ] [c.s: [b:L] «durvigāhya» ] [c.e: [HP] «difficult to realize; difficult to understand» ] [c.e: «hard to understand» ] ]
རྟོགས་པར་བྱ་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «prativeddhavya» ] [c.e: [HP] «realize; cognize; understand» ] [c.e: [b:C] «should be penetrated» ] ]
རྟོགས་པར་བྱེད་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «budhyaka» ] [c.s: [b:C] «prativeddhavya» ] [c.s: [b:C] «īkṣate» ] [c.e: [HP] «realize; cognize; understand» ] [c.e: [b:C] «one who understands; should be penetrated; surveys; views» ] ]
རྟོགས་སླ་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «subodha» ] [c.e: [HP] «easy to understand; easy to realize» ] ]
རྟོན་	[E: [g: [p:vb] [t: i:བརྟོན།བརྟན་ i:རྟོན་ i:བརྟནད་ i:རྟོནད་ ]] [s: [c.s: [b:MSA,N] «pratisaraṇa» ] [c.e: [HP] «rely; trust; have faith» ] ]
རྟོན་པ་	[E: [s: [c.s: [b:MSA] «upastambha» ] [c.s: [b:MSA] «upastambhikatva» ] [c.s: [b:MSA] «pratiśaraṇa» ] [c.s: [b:MSA] «pratiśaraṇī-bhāva» ] [c.e: [HP] «reliance; rely» ] [l:dbye ba]« 1 gang zag la mi rton/ chos la rton/ 2 tshig la mi rton/ don la rton/ 3 drangs don la mi rton/ nges don la rton/ 4 rnam shes la mi rton/ ye shes la rton/»] [c.d.e:[l:Div]«isions: (1) do not rely on the person; rely on the doctrine; (2) do not rely on the words; rely on the meaning; (3) do not rely on the interpretable meaning; rely on the definitive meaning; (4) do not rely on consciousness; rely on exalted wisdom»] ]
རྟོན་པ་བཞི་	[E: [s: [c.s: [b:N] «catvāri pratisaraṇāni» ] [c.e: [HP] «four reliances༿N༾» ] ]
ལྟ་	[E: [g: [p:vb] [t: i:བལྟ་ i:ལྟ་ i:བལྟས་ i:ལྟོས་ ]] [s: [c.s: [b:LCH] «darśana» ] [c.s: [b:MV] «dṛṣṭi» ] [c.s: [b:MSA] «dṛṣṭika» ] [c.s: [b:C] «dṛk» ] [c.s: [b:C] «darśin» ] [c.s: [b:C] «dṛṣṭi-gata» ] [c.s: [b:C] «ālokite» ] [c.s: [b:C] «vyavalokayati» ] [c.s: [b:C] «īkṣaṇa» ] [c.s: [b:MSA] «(sam-ud √īkṣ): samudīkṣate» ] [c.s: [b:MSA] «phan lta = upakarekṣaṇa» ] [c.e: [HP] «verb: view; look; see; read noun: view; false view» ] [c.e: [b:C] «spectator; one who can demonstrate; one who sees; beholding; bound up with false views; looking towards; looking upon; eyes; see; views; behold; survey; consider; look down on» ] ]
ལྟ་ངན་མེད་	[E: [g: [p:vb] [t: i:བལྟ་ i:ལྟ་ i:བལྟས་ i:ལྟོས་ ]] [s: [c.s: [b:MSA] «akudṛṣṭi» ] [c.e: [HP] «no bad views» ] ]
ལྟ་ཅི་སྨོས་	[E: [s: [c.s: [b:C] «prāg eva» ] [c.s: [b:C] « kutaḥ punar» ] [c.e: [HP] «what is the use to mention» ] [c.e: [b:C] «how much more/less so; how much less/more» ] ]
ལྟ་དང་བྲལ་བ་	[E: [g: [p:vb] [t: i:བལྟ་ i:ལྟ་ i:བལྟས་ i:ལྟོས་ ]] [s: [c.s: [b:MSA] «nirvyapekṣa» ] [c.e: [HP] «free from views» ] ]
ལྟ་བ་	"[E: [g: [p:vb] [t: i:བལྟ་ i:ལྟ་ i:བལྟས་ i:ལྟོས་ ]] [s: [c.s: [b:LCh,C,MV] «darśana» ] [c.s: [b:LCh,C,MSA,MV] «dṛṣṭi» ] [c.s: [b:C] «dṛṣṭika» ] [c.s: [b:C] «avalokanatā» ] [c.s: [b:MSA] «apekṣā» ] [c.s: [b:MSA] «avekṣamāṇa» ] [c.s: [b:MSA] «īkṣikā» ] [c.s: [b:MSA] «īkṣaṇā» ] [c.s: [b:MSA] «(√paś): paśyat» ] [c.s: [b:MSA] «mi lta ba = nirapekṣin» ] [c.e: [HP] «view; [bad] view; viewing consciousness; viewer; look; see; read» ] [c.e: [b:C] «sight; exhibit; visible; act of seeing; vision; being seen; his views (are upright); have in view; looking» ] [n:Comment: This is often afflicted view, one of the six root afflictions (rtsa nyon, mūlakleśa): desire ('dod chogs, rāga); (2) anger (khong khro, pratigha); (3) pride (nga rgyal, māna); (4) ignorance (ma rig pa, avidyā); (5) doubt (the tshom, vicikitsā); (6) afflicted view (lta ba nyon mongs can, kliṣṭa-dṛṣṭi).] [c.e: lta bar bya'o » «should/will view» ] [c.e: phu thag chod pa'i lta » «unerring view» ] [c.e: lta smos kyang ci dgos » «what is the need to consider [literally, """"though looked into, what is the use/need""""]» ] ]"
