Tibetan	Description
གང་ཟག་ལ་ཚད་ཀྱང་འཛིན་ཅིག་	pudgale vā mā pramāṇaṃ udgṛhṇātu
གང་འོས་པའི་ཚུཀ་གྱིས་ལམ་མཉམ་པ་ཉིད་ཀྱིས་	yathābhāgimārgasamatayā
གང་ཡང་	1) kaścid 2) kācid 3) kiṃcid 4) yacca 5) yad 6) yadapi 7) yaśca 8) ye ca 9) yepi 10) yepi ca 11) yo
གང་ཡང་རུང་བ་	1) anyatam 2) anyatamānyatam 3) anyatarānyatara 4) kiyadapi 5) yatkiñcid
གང་ཡང་རུང་བ་དག་ཅིག་	yāni kānicid
གང་ཡང་རུང་བ་ལ་མ་གྲུབ་པ་	anyatarāsiddha
གང་ཡང་རུང་བས་བཅག་པར་བྱ་བ་དང་བཅོག་པ་བཞིན་	anyatarabhedya bhedaka
གང་ཡིན་པ་	yad
གང་རུང་ལ་མ་གྲུབ་པ་	anyatarāsiddha
གང་ལ་	1) kasya 2) kutaḥ 3) kutra 4) kva 5) 6) yatra 7) yad 8) yasya 9) yāni 10) yeṣām
གང་ལ་སྟེན་པས་	yaṃ ca pudgalaṃ sevamāna
གང་ལ་བརྟེན་ནས་	yadāśrayāt
གང་ལ་ཡང་	yacca
གང་ལ་ལ་	1) yaḥ kaścid 2) yo hi 3)
གང་ལ་ལ་དག་	ye kecid
གང་ལ་ལ་ཞིག་	1) kutaḥ 2) yaḥ kaścid
གང་ལ་ལའི་	kasyacid
གང་ལ་ལས་	kutaḥ
གང་ལགས་	yad
གང་ལས་	1) kathan 2) kutaḥ 3) yataḥ 4) yatra 5) yasmād
གང་ལས་ཀྱང་	kutaścid
གང་སུ་	ye kecid
གང་སུ་དག་	ye kecid
གངས་	1) vyātta 2) hima
གངས་ཀྱི་རི་	himavat
གངས་ཀྱི་རི་ངོས་	himavatpārśva
གངས་ཀྱི་རི་བོ་	himavat
གངས་ཅན་	1) himavat 2) haimavat
གངས་ཅན་ལས་བྱུང་འཇུག་	haimavatyāḥ
གངས་ཏི་སེ་	kailāsa
གངས་ལྡན་	hima+tī
གངས་གནས་	haimavata
གངས་སྦལ་	godhā
གངས་རི་	1) himagiri 2) himavanta 3) himādri
གངས་རི་པ་	haimavatāḥ
གངས་རི་པའི་སྡེ་	haimavatāḥ
གད་	hāsa
གད་ཁ་	1) taṭa 2) prastha
གད་རྒྱངས་ཅན་	aṭṭahāsa
གད་དར་བྱེད་པ་	saṃskāra
ཕྱག་བདར་	saṃskāra
གད་མོ་	hāsya
གད་མོད་གོད་	hasati
གན་	1) antika 2) nikaṭa
ཁྱོད་ཀྱི་གན་འདིར་	iha tava antike
གན་རྐྱལ་	uttāna
གན་རྐྱལ་དུ་ཉལ་བ་	uttānaśāyin
གན་དུ་	1) antikam 2) antike 3) sakāśam 4)
རྒྱལ་པོའི་གན་དུ་ཉེར་སོང་སྟེ་	upasaṃkramitvā nṛpatim
རྒྱལ་པོའི་གན་དུ་སོང་ནས་	rājānamabhigamya
ངའི་གན་དུ་འོང་ངོ་	āgaccati
ཆོས་སྨྲ་བ་དེའི་གན་དུ་མཆི་བའི་སླད་དུ་	teṣāṃ dharmabhāṇakānāmupasākramaṇāya
གན་དྷ་བྷ་དྲ་	gandhabhadra
གན་དྷ་ར་	gāndhāra
གན་དྷ་རིའི་སྔགས་	gāndhārīmantra
དནཌྷི་	gandhin
གན་དྷོ་ལ་	1) gandhakūṭa 2) gandhālaya
གན་ན་	prati
གན་ནས་	antike
སངས་རྒྱས་སྟོང་གི་གན་ནས་	buddhasahasrāṇāmantike
གཎ་ཌཱི་	1) gaṇḍī 2) rāgaputra
གཎ་ཌཱིའི་བསྟོད་པའི་ཚིགས་སུ་བཅད་པ་	gaṇḍīstotragāthā
གཎ་ཌཱིའི་ཐེའུ་	gaṇḍīkoṭanaka
གཎ་ཌཱིའི་དུས་ཀྱི་མདོ་	gaṇḍīsamayasūtra
གཎ་ཌཱིའི་མདོ་	gaṇḍīsūtra
གབ་ཙེ་	cañca
གབ་རྩེ་	cañca
གབ་ཚིག་	1) prahelikā 2) mantra
གབ་ཚིག་གི་གནས་པ་	prahelikāsthāna
གབ་ཚེ་	cañca
གབ་ཙེ་	cañca
གམ་	1) nikaṭa 2) vā
གམ་བུ་ར་	jambīra
གའུ་	sampuṭa
གར་	1) kutra 2) kuha 3) kva 4) tāṇḍava 5) naṭa 6) nṛtya 7) bhāva 8) yatra
གར་མཁན་	1) naṭa 2) nartaka
གར་མཁན་མཆོག་	nartakavara
གར་མཁན་ལྟ་བུར་	naṭavat
གར་མཁན་མ་	1) kṣudrā 2) naṭī
གར་གྱི་ཆོ་ག་	nāṭaka
གར་གྱི་ལྟད་མོ་	naṭaraṅga
གང་རྒ་	bṛhaspati
གར་འཆམ་	nartana
འཆམ་པ་	nartana
གར་ཐབས་ཀྱི་རྣམ་གྲངས་	1) gṛṃgāra 2) bīra 3) bībhatsa 4) raidra 5) hāsya 6) bhayānaka 7) kāruṇya 8) adbhuta 9) śānta 10) tāṇḍava
སྟེགས་པའམ་སྒེག་པའམ་འཛིན་པ་	gṛṃgāra
གར་དག་བྱེད་	nāṭayati
གར་འདོད་པར་	yatreccham
གར་པ་	nāṭaka
གར་པོ་	ghana
གར་བ་	kaṣāya
བསྐ་བ་	kaṣāya
གར་བ་རི་པ་	garbharipā
གར་བུ་	piṇḍa
གར་བྱེད་	nāṭaka
གར་བྱེད་པ་	nṛpyati
གར་བྲོ་	1) naṭa 2) nṛtya 3) bhāva
གར་དབང་	naṭeśvara
གར་མ་	1) kaiśika 2) kṣudrā 3) naṭī
གར་མ་ལེགས་པ་	durnṛtya
གར་མོ་	ghana
གརྫ་	garja
བི་གརྫ་	garja
གར་གཞལ་	1) nahimantra 2) hemātra
གར་ཡང་	kvacid
གར་ཡང་ཕྱིན་པ་	prāpti
གར་ལ་དགའ་བ་	tāṇḍavapriya
གར་ལ་ལྟ་	nṛtyekṣaṇā
གལ་	1) goṇī 2) jāla
གལ་གཉིས་སུ་སྨྲ་བ་	syādvāda
གལ་ཏེ་	1) atha 2) cet 3) yadā (?) 4) yadi 5) yadyapi 6) sace 7) t
གལ་ཏེ་དེ་ལྟ་ན་	yadyevam
གལ་ཏེ་ཐེག་ཆེན་མ་གྲུབ་ན་	nanvasiddhaṃ mahāyānam
གལ་ཏེ་ཡང་	1) yadapi 2) yadyapi
གལ་བར་བྱེད་པ་	1) uddhara 2) uddhura
བརྩོན་བཏང་བ་	1) uddhara 2) uddhura
གས་པ་	1) bibheda 2) sphuṭa 3)
པདམ་ལྟར་གས་པ་	padma
པདམ་ལྟར་གས་པ་ཆེན་པོ་	mahāpadma
ཨུད་པ་ལ་ལྟར་གས་པ་	utpalaḥ
གས་པར་འགྱུར་དུ་འོང་	sphuteka
གས་ལ་	vijṛmbhā
གས་ལ་ཐུག་	1) sphuṭati (?) 2) sphuṭita (?)
གི་བ༹ང་	1) gorocana 2) rucaka 2) rocanā 4) viḍaṅga 5) siṅghaṇa
གི་བ༹ང་བཅས་	sarocanā
གིང་	kiṃgāra
གུ་གུལ་	1) guggula 2) devavṛkṣa 3) dhūpana
གུ་གུལ་ནག་པོ་	kṛṣṇa guggulu
གསོད་བྱེད་སྦྱང་གི་ནག་པོ་	kṛṣṇa guggulu
གུ་གུལ་ར་ས་	guggulurasa
གུ་གུལ་ཤིང་	1) ulūkhala 2) paṭīra 3) paṭuparṇī
གུ་ཎ་མི་ཏྲ་	guṇamitra
གུ་ཡུ་	pāraga
གུ་རུ་	guru
གུ་རུ་ཡུམ་	kiṃkuma
གུ་ལང་དནག་ཕྱུག་	1) paśupatiśvara 2) śiva
དད་པས་གུག་པ་	śraddhānata
གུང་	1) dvopin 2) madhya
གུང་པ་	madhyama
འབྲིང་པོ་	madhyama
གུང་མ་ཐུན་	madhyame yāme
གུང་མོ་	madhyāṃguli
གུང་འཛུག་	madhyāṃguli
གུད་དུ་	apa °
གུད་དུ་ཕྱེ་	mocaya
སྣོད་པ་གུད་ནས་འོང་མེད་ན་	āyasya cāgamo nāsti
གུད་པ་	yotaka
གུམ་པ་ལས་བསོས་པ་	naṣṭopalabdheṣu
གུམ་མམ་མ་གུམ་	jovinta atha kālagatāni
གུམ་མམ་གསོས་ཞིག་	mṛtā jivanti
གུར་	1) kharagṛha 2) paṃjara 3) prāsāda
གུར་རྐྱང་རྔོག་ལུགས་	° ekānta pañjara
གུར་གུམ་	1) kāśmīraja 2) kuṃkuma
གུར་གུམ་གཞོན་ནུ་ལྟ་བའི་བསྟོད་པ་	navakuṃkumastava
གུར་གྱི་མགོན་པོ་	pañjaranātha
གུར་མགོན་	paṃjaranātha
གུར་མགོན་ཕུར་ཞབས་ཅན་	kīlapāda paṃjaranātha
གུར་མགོན་ལྷ་བརྒྱད་	aṣṭadeva paṇjaranātha
གུར་ལས་གཟུགནས་པའི་རྡོ་རྗེ་སྒྲོལ་མ་	pañjara bhāṣitā vajratārā
གུལ་བུམ་	kabandha
གུས་	1) ādara 2) ādriyante 3) gaurava 4) praṇayin 5) bhakti 6) banati
གུས་དང་བཅས་	sagaurava
གུས་དང་བཅས་པ་	1) sagaurava 2) sādara
གུས་དང་ཞེས་སར་བཅས་	sādaragaurava
གུས་པ་	1) abhivādana 2) ādara 3) upāsti 4) gaurava 5) namra 6) bhakti 7) māna 8) śuśrūḍamāṇa 9) śraddhā 10) samāpti 11) sambhrama 12) saurabhya 13)
གུས་པར་ཀུན་ཏུ་སྤྱོད་	gauravamācaret
གུས་པ་དང་བཅས་པ་	sagaurava
གུས་པ་དང་བཅས་པ་ཡིན་	sagauravo bhavati
གུས་པ་དང་བཅས་ཤིང་	sagauravo bhavati
གུས་པ་དང་ལྡན་པ་	sa māna
གུས་པ་ལྡན་	bhaktimat
གུས་པ་མ་ལགས་	agaurava
གུས་པ་མེད་	abhakta
གུས་པ་མེད་པ་	agaurava
གུས་པར་	1) ādarāt 2) satkṛtya
གུས་པར་བསྒྲིམས་	sambhrama
གུས་པར་ཉན་	śuśrūṣā
གུས་པར་ཉན་ཅིང་	āśrava
གུས་པར་ཉན་པ་	śuśrūṣamāṇa
གུས་པར་བྱ་	gauravamutpādayitavyaḥ
གུས་པར་བྱ་བ་	1) ādara 2) satkṛti
གུས་པར་བྱས་ཏེ་	1) ādara kṛtvā 2) satkṛtya
གུས་པར་བྱེད་པ་	1) ādaraṃkāra 2) ādriyate 3) satkṛtyakārin
གུས་པར་མ་བགྱིས་པ་	agauravaṃ kṛtam
གུས་པར་མི་ཉན་པ་	aśuśrūṣamāṇa
གུས་པར་མི་བྱེད་	no gauravatā karoti
གུས་པར་མི་བྱེད་པའི་སྦྱོར་བ་	anādaraprayoga
གུས་པར་སྨྲ་བ་	abhivādana
གུས་པས་	1) ādarataḥ 2) ādarāt 3) bhaktyā
གུས་བྱེད་	ādarakārin
གེ་སར་	1) kāśmīraja 2) kiñjalka 3) kesara 4) kesarin 5) pakṣman 6) priyaka 7) surabhigandhi
ན་ག་གེ་སར་	nāgakesara
པད་མ་གེ་སར་	padmakesara
པུས་པ་གེ་སར་	puṣpakesara
གེགས་	1) pratibandha 2) vighna 3) vibandha
གེགས་བགྱིད་པ་	upo+ghāta
གེགས་བགྱིད་མ་མཆིས་	advandvin
གེགས་མཐར་བྱེད་	vighāntaka
གེགས་བྱས་པ་	vighātana
གེགས་བྱེད་	vighnakāraka
གེགས་བྱེད་པ་	pratibandha
གེགས་མེད་པར་	avighnataḥ
གེགས་ཡིན་	vibaghnāti
གེལ་པ་	1) gulma 2) gulmaka
ཤིང་གེལ་པ་	gulma
གེལ་ཤིང་	stambha
གོ་	1) ṛṣabha 2) puṃgava 3) prasara 4) vṛṣa 5) 6)
གོ་སྐབས་	1) antara 2) avakāśa 3) avasara 4) madhya 5) sthāna
གོ་སྐབས་ཕྱེ་བས་	kṛtāvakāśa
གོ་ཁོལ་	ceṭa
གོ་དགུ་	ekonaśatam
གོ་བགོས་	kṛtavarman
གོ་བགོས་པ་	sajjīkaraṇa
གོ་བརྒྱད་	aṣṭānavatiḥ
གོ་ལྔ་	pañcanavatiḥ
གོ་གཅིག་	ekanavatiḥ
གོ་ཆ་	1) kañcuka 2) kavaca 3) daśana 4) nirmoka 5) varma 6) varmasaṃnāha 7) śastra 8) sajja 9) saṃnāha
གོ་ཆ་གྱོན་པ་ལ་ཆོས་མི་བཤད་	na saṃnaddhāya dharma deśayiṣyāmaḥ
གོ་ཆ་བགོས་པ་	1) kṛtavarman 21) varmita 3) saṃnāha saṃnaddha
གོ་ཆ་དང་བཅས་	sagula
གོ་ཆའི་བཀོད་པ་བསྟན་པ་	varmavyūhanirdeśa
གོ་ཆའི་སྐྲག་བྱེད་མ་	kavaca saṃtrāsinī (?)
གོ་ཆའི་བསྐྱེད་བྱེད་མ་	kavaca saṃcālinī (?)
གོ་ཆའི་སྒྲུབ་པ་	saṃnāhapratipatti
ག་སྒྲུབ་	saṃnāhapratipatti
གོ་ཆའི་རྟ་མཆོག་	kavaca paramāśva (?)
གོ་ཆའི་རྡོ་རྗེ་ཉི་མ་	kavaca vajrasūrya (?)
གོ་ཆའི་རྡོ་རྗེ་ཕག་མོ་	kavaca vajravārāhī (?)
གོ་ཆའི་རྡོ་རྗེ་སེམས་དཔའ་	kavaca vajrasattva (?)
གོ་ཆའི་རྣམ་སྣང་	kavaca vairocana (`)
གོ་བ༹ཧའི་པད་མ་གར་དབང་	kavaca padmanarteśvara (?)
གོ་ཆའི་རྨངས་བྱེད་མ་	kavaca mohinī (?)
གོ་བ༹ཧའི་ཙཎཌི་ཀཱ་	kavaca caṇḍikā (?)
གོ་ཆའི་བརྩོན་འགྲུས་	saṃnāhavīrya
གོ་ཆའི་གཤིན་རྗེ་མ་	kavaca yāminī (?)
གོ་ཆའི་ཧེ་རུ་ཀ་ནག་པོ་	kavaca kṛṣṇa heruka (?)
གོ་ཉོད་	ajājī
གོ་སྙོད་	ajājī
གོ་ཉོད་ཀྱི་མེ་ཏོག་	ajājīpuṣpa
གོ་གཉིས་	dvinavatiḥ
གོ་ཏ་མའི་རས་	koṭambaka
གོ་ཏ་ར་ཎི་	gotaraṇi
གོ་ཏམ་	kauṭumba
གོ་ཏམ་པའི་རས་	koṭambaka
གོ་དྲུག་	ṣaṇṇavatiḥ
གོ་བདུན་	saptanavatiḥ
གོ་ཌ་འཕེལ་བྱེད་	gauḍavardhana
གོ་ལྤགས་ཀྱི་གཞི་	carmavastu
གོ་འཕང་	pada
གོ་འཕངས་	pada
གོ་བ་	1) avagama 2) avabodha 3) āpatti 4) gata 5) gamaka 6) ° jña
གོ་བར་འགྱུར་	1) avagata 2) gamyate
གོ་བར་བྱ་བ་	1) gamya 2) pratipādya
གོ་བར་བྱེད་	1) gamayet 2) pratipādayati
གོ་བར་བྱེད་ཅིང་	ājñāravān
གོ་བར་བྱེད་པ་	1) gamaka 2) gamakatva 3) pratipādaka 4) śabdamādāyati 5)
གོ་བར་བྱེད་པ་ཉིད་	gamakatva
གོ་བར་བྱེད་པ་ཉིད་མ་ཡིན་	agamakatva
གོ་བར་བྱེད་པ་སྙིང་པོ་བརྒྱ་པ་	pratipattisāraśataka
གོ་བར་བྱེད་པ་མ་ཡིན་པ་	agamaka
གོ་བར་བྱེད་པ་ཡིན་པ་	gamayet
གོ་བར་བྱེད་པའི་སྙིང་པོ་བརྒྱ་པ་རྣམ་པར་བཤད་པ་	pratipattisāraśatakavivaraṇa
གོ་བར་བྱེད་པའི་སྙིང་པོ་བརྒྱ་པའི་མིང་	pratikarahṛdayaśatanāma
གོ་བར་ཡོད་པ་	gata
གོ་འབྱེད་	1) ākāśa 2) kha 3) gagana
གོ་བཞི་	caturnavatiḥ
གོ་ཡོངས་སུ་བཅད་པ་	paricchinna
གོ་རར་བཅུག་པ་	avarodhana
གོ་རིམ་	anukrama
གོ་རིམ་བཞིན་དུ་	yathākramam
གོ་རིམས་	1) anukrama 2) krama 3) kramānusandhi
གོ་རིམས་ཇི་བཞིན་ཏེ་	yathākramam
གོ་རིམས་བཞིན་	yathākrama
གོ་ལའི་རི་མོ་	golarekhā
ཕོ༹་སང་	pada
གོ་སྲུང་	dvārapaṇḍita (?)
གོ་སླ་	gamaka
གོ་གསུམ་	trinavatiḥ
གོང་	1) ut 2) upari 3)
གོང་དུ་	1) uttara 2) uttari 3) upari 4) purastāt 5) bhūya uttara 6)
དེ་ཡི་གོང་དུ་	athottaram
གོང་དུ་ཆར་འབབ་པ་	uparivṛṣṭi
གོང་དུ་ཐལ་བ་	prakrānta
གོང་དུ་འཕགས་པ་	unnaya
གོང་དུ་འཕོ་བ་	ūrdhvasrotāḥ
གོང་དུ་སྦྱོར་བ་	udyukta
གཉའ་གོང་དུ་མི་བསྣོལ་	nodvyastikayā
གཉའ་གོང་དུ་བསྣལ་བ་	vyastikākṛta
གོང་ན་	uttari
གོང་ན་མེད་པ་	niruttara
གོང་ནས་གོང་དུ་	1) uttama 2) uttarottara 3) uttarottarataḥ 4) uttarottareṇa
གོང་ནས་གོང་དུ་ཤེས་རབ་དང་སྤོབས་པ་ཚད་མེད་པ་	apramāna uttarottara prajñā pratibhāna
གོང་ནས་གོང་དུ་ཤེས་རབ་དང་སྤོབས་པ་ལ་གཟུངས་ཀྱི་དབང་ལ་ཀུན་ཏུ་རྨོངས་པ་	uttarottaraprajñāpratibhane dhāraṇībaśitāsammoha
གོང་ནས་གོང་དུ་ས་	uttarottarabhūmi
གོང་པ་	ati
གོང་པོ་	samajyā
གོང་བུ་	samajyā
གོང་བུ་	piṇḍā, māna. mūrti, sapiṇḍa, samajyā
གོང་བུ་ཅན་	piṇḍavat
