Tibetan	Description
སིཏཱཧརཎཾ	རོལ་སྙེད་ཕྲོགས་པ།
ཛནཔདཀལྱཱཎཾ	ཡུལ་གྱི་བཟང་མོ།
རུགྨིནཱིཧརཎཾ	གསེར་ལྡན་མ་ཕྲོགས་པ།
ཨུཔདྷནོཔརཱགཿ	ཉེ་བར་བཞག་པས་ཁ་བསྒྱུར་བ།
ཨདྷིཀཱརཿ	ཆེད་དུ་བྱ་བའམ་གཞིའམ་དབང་དུ་བྱ་བ།
པྲཏྱཱསནྟི	རབ་ཏུ་ཉེ་བ།
ནིཥྤུལཾ	ཤིན་ཏེ་མ་མེད་པའཾ་སྙིགས་མ་མེད་པ།
ཨཔགཏཕལྒུཿ	སྙིང་པོ་མ་ཡིན་པ་མེད་པར་གྱུར།
ཀིཊྚཿ	སོ་དོག།
ཀཥཊྚཿ	སྙིགས་མའམ་ཚིགས་མ།
པྲཏྱཏེ	ནན་ཏན་དུ་བྱའོ་ཞེའོ་བརྩོན་པར་བྱེད་དོ།།
བྱཱཏིརེབཡཏཿ	མེད་པར་གྱུར།
ཀྵེབཿ	སྡོད་པ།
བྱཱཧཏཾ	རྣམ་པར་ཉཾས་པར་འགྱུར་བའམ་འགལ་བ།
བྱབསཱིཔནྟེ	རྣམ་པར་རྟོགས་སོ།།
བེདྱཾ	རིག་པར་བྱ།
བེདཀཾ	རིག་པར་བྱེད།
བིཏྟི	རིག་པ།
ཨབྷིདྲུགྡྷཾ	རྣོགས་པའམ་འཁུས་པ།
ཨཔལཱཔཾ	སྙོན་པ།
ཨཔྲཏིབཱནི	ཕྱིར་མི་ནུར་བ།
ཀཉྩནགརྦྷཱམྲྀཏྟིཀཱ	ས་ཁོངས་ན་གསེར་ཡོད་པ།
ཨསྲནྶནམ྄	རྒྱུན་མི་གཅོད་པའམ་མི་གཏོང་བའམ་མི་ལྷོད་པ།
ཨཱནཡཏི	གཏོད་པའམ་སྒྲུབ་པ།
ཨབྷིཛྙཱཛྙཱནཾ	མངོན་པར་ཤེས་པའི་ཡེ་ཤེས།
པྲཏིབྷཱུ	སྙིང་རྡེང་ངམ་གཉའ།
ཤླེགྷམཱནེན	འདོད་ཅིང་ངམ་སྡོད་ཅིང་།
ཛཱིཎོ	རྒན་པོ།
བྲྀདྡྷོ	འཁོགས་པ།
མཧཱལླཀ	གཏུགས་པ།
ཨདྷྭགཏཾ	དུས་ཡོལ་བ།
བཡོ྅ནུཔྲཱཔྟ	དགོག་ཏུ་ཕྱིན་པ།
ལོབྷཡཏ྄	བྲོད་དཾ་བརྗོད་སྐབས་དང་སྦྱར།
ཨུབྷཡཏོལཽཧིཏཀྲྀཏོཔབྷཱནཾ	གཉིས་སུ་རྒྱབ་རྟེན་དམར་པོ་བཞག་པ།
ཨཱསྥཱལནཾ	རྡོབ་པའམ་ཕུལ་བ།
སཽརྻོདཡིཀཱ	ཉི་མ་ཤར་བ།
པྲཏྱནུཡུཀྟཿ	ཕྱིར་བརྒལ།
ཨནུཡུཀྟཿ	བརྒལ་བ།
པྲཏིཅིསརྒཿ	ངེས་པར་སྤངས་པ།
བྱནྟཱིབྷཱབཿ	བྱང་བར་གྱུར་པ།
བྱུཔཤམཿ	རྣམ་པར་ཞི་བ།
བཱཧཱིཀཿ	།མི་རྨུན་པོ
ཤཏཾ	བརྒྱ།
སཧསྲཾ	སྟོང་།
ཀོཊིཿ	བྱེ་བ།
ཨཡུཏམ྄	ཐེར་འབུམ།
ནིཡུཏམ྄	ཁྲག་ཁྲིག།
བིམྦརམ྄	དཀྲིགས།
ཀཀརཿ	གཏམས།
ཨགཱརམ྄	ཡིད་ཡལ།
པྲབརཿ	མཆོག་ཡས།
མབརཿ	བན་བུན།
ཨབརཿ	ཕྱར་ཕྱུར།
ཏབརཿ	ཕྱད་ཕྱོད།
སཱིམཱ	འཚམ་ཡས།
ཊཱུམམ྄	ཟམ་ཟིམ།
ནེམམ	ཕྱལ་ཕྱོལ།
ཨབགམ྄	རིག་སྡོམ།
མིབགམ྄	ཟར་ཟེར།
བིརཱགམ྄	ཁྲིབ་ཁྲིབ།
བིགབམ྄	བསྒྱུར་ཡས།
སཾཀྲམཿ	སྤར་ཡས།
བིསརཿ	འཕྲོ་ཡས།
བིཛམྦྷཿ	ནབ་ནུབ།
བིཛགཿ	ཐབ་ཐིབ།
བིསོཏཿ	རྒྱུད་ཡས།
བིབཱཧཿ	ཁྱད་ཕྱིན།
བིབྷཀྟིཿ	བཀྲ་ཡས།
བིཁྱཱཏཿ	གྲགས་ཡས།
ཏུལནམ྄	གཞལ་བགྲང་།
དྷནཎམ྄	གཞལ་དཔག།
བིཔཐཿ	ཡལ་ཡོལ།
བིཔརྻཿ	འཁྲུལ་ཡས།
སམརྻཿ	འཕགས་ཡས།
བིཏུརྞཾ	རྣམ་ཕྱོད།
ཧེབརཿ	རྒྱས་ཡས།
བིཙཱརཿ	བགྲོད་ཡས།
བིཙསྟཿ	བསྡོ་ཡས།
ཨཏྱུངྒཏཿ	ཟང་ཡག།
བིཤིཥྚཿ	བརྟན་ཡས།
ནེབལཿ	སྟོབས་ཡས།
ཧརིབཿ	འཕྲོག་ཡས།
བིཀྵོབྷཿ	འབྲུག་ཡས།
ཧལིབྷུཿ	རྨོ་ཡས།
ཧཱརཱིསཿ	ཐིང་ཡགུ།
ཧེལུགཿ	ཤུགས་འཕྱོ།
དྲབུདཿ	འཐབ་ཡས།
ཧརུཎཿ	ཕྱིན་ཕྱོད།
མལུདཿ	གཟུངས་སྦྱིན།
ཀྵམུདཿ	བཟོད་ཡས།
ཨེལདཿ	ཐལ་ཡས།
མལུམཿ	ཚད་ཡས།
སདམཿ	རྟོགས་ཡས།
བིམུདཿ	དགའ་ཡས།
བཻམཱཏྲཿ	ཚད་འདས།
པྲམཱཏྲཿ	གཞལ་འཕྱོས།
ཨམཱཏྲཿ	གཞལ་ཡས།
གྷྲམཱཏྲཿ	གཞལ་ཐིམ།
གམཱཏྲཿ	གཞལ་འཁོར།
ནམཱཏྲཿ	གཞལ་མེད།
ཧེམཱཏྲཿ	གར་གཞལ།
དྷེམཱཏྲཿ	གཞལ་སངས།
པརམཱཏྲཿ	གཞལ་ཐག།
ཤིབམཱཏྲཿ	གཞལ་ཕུལ།
ཨལཿ	ཡལ།
བེལཿ	དུས་རླབས།
ཏེལཿ	ཉར་ཉེར།
གེལཿ	ཕྱག་ཕྱིག།
སྭཻལཿ	ཟལ་ཟུལ།
ནེལཿ	བཏང་ཡས།
ཀེལཿ	སལ་སལ།
སེལཿ	ཡད་ཡོད།
ཕེལཿ	ཕྱོལ་ཡས།
མེལཿ	འཕྲད་ཡས།
སརབཿ	བརྗོད་ཡས།
མེལུདཿ	རྫི་ཕྱོད།
ཁེལུདཿ	རྫི་ཕྱོད་ཕྱོད།
མཏུལཿ	མ་གཞལ།
སམུལཿ	དཔག་འབྱམ།
ཨཡབཿ	ཟབ་བགྲང་།
ཀམལམ྄	དགའ་བརྐྱང་།
མགབཿ	བརྟག་ཡས།
ཨཏརཿ	བསྒྲལ་ཡས།
ཧེལུཡཿ	འོལ་ཕྱོད།
བེལུབཿ	གདབ་ཡས།
ཀལཱཔཿ	ཆ་ཚོགས།
ཧབབཿ	བགྲང་ཡལ།
བིབརཿ	བསྙད་ཡས།
ནབརཿ	རབ་ཡས།
མལརཿ	བསྙལ་ཡས།
སབརཿ	མཆོག་ལྡན།
མེརུཊཱུ	ལྷུན་ཡས།
ཙམརཿ	རྒོད་ཡས།
དྷམརཿ	འཛིན་ཡས།
པྲམཱདཿ	དགའ་འབྱམ།
བིགམཿ	དཔག་བྲལ།
ཨུཔཔརྟྟཿ	མཐའ་རྟུལ།
ནིརྡེཤཿ	ངེས་བསྟན།
ཨཀྵཡཿ	མི་ཟད་པ།
སམྦྷཱུཏཿ	ལེགས་འབྱུང་།
ཨམམཿ	ང་མྱེད།
ཨབཱནྟཿ	བསལ་ཡས།
ཨུཏྤལཿ	བརླབ་ཡས།
པདྨཿ	མཆོག་ཡས།
སཾཁྱཱ	གྲངས་འབྱམ།
གཏིཿ	རྟོགས་འགྲོ།
ཨུཔགམཿ	རྨོད་ཡལ།
ཨསཾཁྱེཡཾ	བགྲང་དུ་མེད་པ།
ཨསཾཁྱེཡཔརིབརྟྟཿ	བགྲང་དུ་མེད་པ་ལ་བསྒྲེས་པ།
ཨཔརིམཱཎཿ	དཔག་ཡས།
ཨཔརིམཱཎཔརིབརྟྟཿ	དཔག་ཡས་ལ་བསྒྲེས་པ།
ཨཔརྻནྟཿ	མུ་མེད།
ཨཔརྻནྟཔརིབརྟྟཿ	མུ་མེད་ལ་བསྒྲེས་པ།
ཨསམནྟཿ	ཐུག་མེད།
ཨསམནྟཔརིབརྟྟཿ	ཐུག་མེད་ལ་བསྒྲེས་པ།
ཨགཎེཡཾ	བཙི་ཡས།
ཨགཎེཡཔརིབརྟྟཿ	བརྩི་ཡས་ལ་བསྒྲེས་པ།
ཨཏུལྱཾ	གཞལ་དུ་མེད་པ།
ཨཏུལྱཔརིབརྟྟཿ	གཞལ་དུ་མེད་པ་ལ་བསྒྲེས་པ།
ཨཙིནྟྱཾ	བསཾ་གྱིས་མི་ཁྱབ་པ།
ཨཙིནྟྱཔརིབརྟྟཿ	བསམ་གྱིས་མི་ཁྱབ་པ་ལ་བསྒྲེས་པ།
ཨམེཡཾ	བགྲང་ཡོལ།
ཨམེཡཾཔརིབརྟྟཿ	བགྲང་ཡོལ་ལ་བསྒྲེས་པ།
ཨནབྷིལཱཔྱཾ	བརྗོད་དུ་མེད་པ།
ཨནབྷིལཱཔྱཔརིབརྟྟཿ	བརྗོད་དུ་མེད་པ་ལ་བསྒྲེས་པ།
ཨནབྷིལཱཔྱཱནབྷིལཱཔྱཔརིབརྟྟནིརྡེཤཿ	།བརྗོད་དུ་མེད་པའི་ཡང་བརྗོད་དུ་མེད་
པ་ལ་བསྒྲེས་པ་བསྟན་པ	(སྡོང་པོ་བཀོད་པ་ལས་བྱུང་བའི་གྲངས་ཀྱི་མིང་ལ།)
ཨེཀཾ	གཅིག།
དཤཾ	བཅུ།
ཀོཊི	བྱེ་བ།
ཨཡཏཾ	ཐེར་འབུམ།
ནིཡུཏཾ	ཁྲག་ཁྲིག།
བིམྠརཿ	དཀྲིགས།
ཀཾཀརཿ	གཏམས།
ཨགཱརཿ	ཡིད་ཡལ།
པྲབརཾ	མཆོག་ཡས།
མབརཾ	བན་བུན།
ཨཾབརཾ	ཕྱར་ཕྱུར།
ཏབརཾ	ཕྱད་ཕྱོད།
སཱིམཾ	མཚམས་ཡས།
པོམཾ	ཟམ་ཟིམ།
ནེམཾ	ཕྱལ་ཕྱོལ།
ཨགབཾ	རིག་སྡོམ།
མྲིགབཾ	ཟར་ཟེར།
བིརཱགཾ	ཁྲིབ་ཁྲིབ།
བིགཔམ྄	བསྒྱུར་ཡས།
སཾཀྲམཾ	སྶར་ཡས།
བིསརཾ	འཕྲོ་ཡས།
བིབྷཛཾ	ནབ་ནུབ།
བིཛཱགྷཾ	ཐབ་ཐིབ།
བིསོདཾ	བརྒྱུད་ཡས།
བིབཱཧཾ	ཁྱད་ཕྱིན།
བིབྷཀྟཾ	བཀྲ་ཡས།
བིཁཏཾ	གྲགས་ཡས།
ཏུལནཾ	གཞལ་བགྲང་།
བརཎམ	གཞལ་དཔག།
བིབརཾ	ཡལ་ཡོལ།
ཨབནཾ	གསའ་ཡས།
ཐདནཾ	རྒོད་ཡས།
བིཔརྻཾ	ཁྲུལ་ཡས།
སམརྻཾ	འཕགས་ཡས།
བིཏཱུརྞཾ	རྣམ་ཕྱོད།
ཧེབརཾ	རྒྱས་ཡས།
བིཙཱརཾ	བགྲོད་ཡས།
བྱཏྱསྟཾ	བསྐོ་ཡས།
ཨཏྱུངྒཏཾ	ཟང་ཡག།
བིཤིཥྚཾ	བསྟན་ཡས།
ནིབལཾ	སྟོབས་ཡས།
ཧརིབྷཾ	འཕྲོག་ཡས།
བིཀྵོབྷཾ	འབྲུག་གཡོས།
ཧལིབྷཾ	རྨོ་ཡས།
ཧརིཿ	ཐིང་ཡུག།
ཨཱལོཀཿ	ཤུགས་འཕྱོ།
དྲཾཥྚཱནྟཿ	ཡིད་འཕྱོ།
ཧཏུནཾ	ཕྱིན་སྤྱོད།
ཨེལཾ	ཐལ་ཐལ།
དུམཻལཾ	ཡལ་ཡལ།
ཀྵེཔུཿ	བཟོད་ཡས།
ཨེལདཾ	ཐལ་ཡས།
མཱལུདཾ	ཐལ་ཡས།
སམཏཱ	རྟོགས་ཡས།
བིམདཾ	དགའ་ཡས།
པྲམཱཏྲཾ	གཞལ་འཕྱོས།
ཨམནྡྲཾ	གཞལ་ཡས།
བྷྲམཾཏྲཾ	གཞལ་ཐིམ།
གམཾཏྲཾ	གཞལ་འཁོར།
ནམཾཏྲཾ	གཞལ་མེད།
ནཧིམཾཏྲཾ	གར་གཞལ།
བིམཾཏྲཾ	གཞལ་སངས།
པརམཾཏྲཾ	གཞལ་ཐག།
ཤིམནྟྲཾ	གཞལ་ཕུག།
ཨེལུཿ	ཡལ།
བེལུཿ	དུས་རླབས།
གེལུཿ	ཕྱག་ཕྱིག།
ཤྭཻལུཿ	ཟལ་ཟུལ།
ནེལུཿ	གཏང་ཡས།
བྷེལུཿ	ཉར་ཉེར།
ཀེལུཿ	སལ་སལ།
སེལུཿ	ཡད་ཡོད།
པལུཿ	པོལ་ཡས།
མེལུཿ	འཕྲད་ཡས།
སརཎཾ	བརྗོད་ཡས།
མེརུདུཿ	རྫི་ཕྱོད།
ཁེལུདུཿ	རྫི་ཕྱོད་ཕྱོད།
མཱལུདུཿ	མ་གཞལ།
སམྦལཾ	དཔག་འབྱམ།
ཀམལཾ	དགའ་བརྐྱང་།
མགབཾ	བརྟག་ཡས།
ཨཏརུཿ	བསྒྲལ་ཡས།
ཧེལུབུཿ	འོལ་ཕྱོད།
ཀཥཙཾ	ཆ་ཚོགས།
ཧབབཿ	བགྲང་ཡས།
ཧབལཾ	ལྗབ་ལྗིབ།
བིབརཾ	བསྙད་ཡས།
བིམྦཾ	གཟུགས་ཡས།
མིརབཿ	ལྷུན་ཡས།
ཙརཎཾ	གདབ་ཡས།
ཙརམཾ	མཐའ་འབྱམ།
དྷབརཾ	ལང་ལིང་།
དྷམནཾ	འཛིན་ཡས།
ནིགམཾ	དཔག་བྲལ།
ཨུཔབརྟྟཾ	མཐའ་བརྟུལ།
ཨཀྵཡཾ	མི་ཟད་པ།
སམྦྷཱུཏཾ	ལགས་བྱུང་།
ཨམམཾ	ང་མྱེད།
ཨབདཾ	གསལ་ཡས།
ཨུཏྤལཾ	རླབ་ཡས།
པདྨཾ	མཆོག་ཡས།
སཾཁྱཾ	གྲངས་འབྱམ།
ཨུཔགམཾ	སྨོས་ཡལ།
ཨུཔམྱཾ	དཔེ་ཡས།
ཨསཾཁྱེཡཔརིབརྟྟཿ	བགྲང་དུ་མེད་པ་ལས་བསྒྲེས་པ།
ཨཔྲམཱཎཾ	ཚད་མེད་པ།
ཨཔྲམཱཎཔརིབརྟྟཿ	ཚད་མེད་པ་ལས་བསྒྲེས་པ།
ཨཔརིམཱཎཾ	དཔག་ཡས།
ཨཔརིམཎཔརིབནྟཿ	དཔག་ཡས་ལས་བསྒྲེས་པ།
ཨཔརྻནྟཔརིབརྟྟཿ	མུ་མེད་ལས་བསྒྲེས་པ།
ཨསམནྟཔརིབརྟྟཿ	ཐུག་མེད་ལས་བསྒྲེས་པ།
ཨགཎེཡཾ	བརྩིས་ཡས།
ཨགཎོཡཔརིབརྟྟཿ	བརྩིས་ཡས་ལས་བསྒྲེས་པ།
ཨཏུལྱཔརིབརྟྟཿ	གཞལ་དུ་མེད་པ་ལས་བསྒྲེས་པ།
ཨཙིནྟྱཔརིབརྟྟཿ	བསམ་གྱིས་མི་ཁྱབ་པ་ལས་བསྒྲེས་པ།
ཨམཱཔྱཾ	གཞལ་གྱིས་མི་ལང་བ།
ཨམཱཔྱཔརིབརྟྟཿ	གཞལ་གྱིས་མི་ལང་བ་ལས་བསྒྲེས་པ།
ཨནབྷིལཱཔྱཔརིབརྟྟཿ	བརྗོད་དུ་མེད་པ་ལས་བསྒྲེས་པ།
ཨནབྷིལཱབྱཱནབྷིལཱ་པྱཾ	བརྗོད་དུ་མེད་པའི་ཡང་བརྗོད་དུ་མེད་པ།
ཨནབྷིལཱཔྱཱནབྷིལཱཔྱཔརིབརྟྟཿ	
ལས་བསྒྲེས་པ	(རྒྱ་ཆེར་རོལ་པ་ལས་བྱུང་བའི་གྲངས་དང་རྩིས་གྱི་མིང་ལ།)
ཤཏཾཀོཊཱིནཱམཡུཏཾནཱམོཙྱ་ཏེ	བྱེ་བ་ཕྲག་བརྒྱ་ན་ཐེར་འབུམ་ཞེས་བྱའོ།།
ཤཏམཡུཏཱནཱནྣཡུཏཾནཱམོཙྱཏེ	ཐེར་འབུམ་ཕྲག་བརྒྱ་ན་ཁྲག་ཁྲིག་ཅེས་བྱའོ།།
ཤཏཾནཡུཏཱནཱཾཀཾཀརཾཎཱམོཙྱཏེ	ཁྲག་ཁྲིག་ཕྲག་བརྒྱ་ན་གཏམས་པ་ཞེས་བྱའོ།།
ཤཏཾཀཾཀརཱཎཱཾབིམྦརནྣཱམོཙྱཏེ	གཏཾས་པ་ཕྲག་བརྒྱ་ན་དཀྲིགས་པ་ཞེས་བྱའོ།།
ཤཏཾབིམྦརཱཎཱཾཨཀྵོབྷྱཱནཱམོཙྱཏེ	དཀྲིཊ་པ་ཕྲག་བརྒྱ་ན་མི་འཁྲུགས་པ་ཞེས་བྱའོ།།
